annual_rainfall,seasonal_rainfall,monthly_rainfall,cloud_visibility,temperature,humidity,atmospheric_pressure,wind_speed,river_level,cloud_cover,flood_status
2136.67,1289.49,341.38,1.66,25.78,55.15,1022.29,13.44,10.12,50.91,0
1033.87,678.93,166.41,2.53,32.26,49.73,996.94,66.5,8.23,73.62,0
1675.73,1018.83,253.7,7.31,17.11,52.59,1024.71,21.0,12.16,83.93,0
3936.02,1986.94,848.36,3.48,32.76,91.63,1019.9,2.83,5.16,61.84,1
2708.03,1810.95,783.75,2.05,38.16,94.89,1029.18,19.27,14.92,88.21,1
3071.16,1649.61,351.32,5.99,34.09,85.3,1021.36,52.01,4.79,67.48,0
823.55,431.55,150.35,2.54,19.79,75.41,999.91,64.32,8.9,82.25,0
2458.26,1786.29,609.23,3.07,17.19,53.85,985.5,12.55,9.67,72.06,0
920.09,462.67,137.71,6.4,27.26,56.48,1023.71,17.26,8.3,79.64,0
2621.54,2064.99,739.11,7.53,38.91,58.59,1008.56,32.02,12.95,11.71,1
3746.47,2452.35,1071.29,7.53,35.48,86.62,1022.91,52.88,2.14,88.05,1
3898.94,3099.29,751.77,5.08,29.07,55.17,999.36,46.79,9.16,89.73,1
2529.77,1308.9,301.18,4.82,18.57,98.4,981.45,24.27,7.84,85.72,0
2266.26,1529.86,318.74,7.98,32.85,87.79,982.62,6.51,6.55,75.71,0
3824.05,2312.78,672.92,2.33,35.32,99.98,1013.52,19.2,5.52,80.88,1
2955.55,2225.66,632.99,1.95,38.38,67.55,985.72,16.93,2.72,26.31,0
1007.68,613.04,188.63,6.81,30.3,75.36,1017.27,3.43,9.92,14.29,0
2290.32,1324.14,431.44,4.39,27.86,56.82,1000.97,68.3,2.21,36.08,0
1568.78,1187.99,462.67,7.24,30.48,76.22,1008.16,19.37,12.52,49.82,0
2303.37,1410.58,420.39,2.94,38.58,98.43,1020.06,58.88,6.99,34.37,0
2257.49,1140.15,322.27,3.59,30.7,41.82,992.65,34.97,9.28,88.36,0
2662.86,1643.22,668.33,9.02,21.44,57.36,1000.65,68.12,1.63,96.8,0
1941.67,1352.09,557.67,4.51,30.9,56.88,1016.48,12.17,1.85,79.37,0
1325.67,763.99,197.26,6.11,36.99,98.94,1025.92,9.53,3.92,52.89,0
2411.9,1518.52,423.16,1.51,29.18,47.96,994.51,2.17,11.81,23.12,0
3456.65,1787.14,726.08,2.2,27.57,88.74,1011.14,50.85,7.54,88.48,1
2924.84,1978.44,434.96,0.84,33.33,56.47,1027.56,22.83,5.01,85.78,0
1882.78,1368.57,385.2,4.53,31.52,91.64,1012.44,61.18,12.82,24.61,0
3793.67,2367.23,738.78,9.89,16.42,69.27,1024.64,45.1,3.28,14.38,0
3719.06,2328.39,574.57,8.8,33.13,54.54,1026.99,41.27,4.26,90.91,0
1469.91,773.89,189.59,6.51,25.19,82.58,1026.47,35.11,11.76,83.97,0
926.14,519.18,158.98,8.68,38.52,90.49,1017.92,19.56,0.89,94.08,0
3172.19,1733.29,673.61,6.14,39.27,68.21,1007.6,6.4,3.69,42.21,0
3448.35,2222.49,911.35,4.0,26.22,82.84,984.84,32.16,8.06,69.21,1
3897.17,2567.36,1141.99,2.15,39.22,50.89,991.14,8.74,13.77,87.78,1
3647.48,2862.11,625.36,6.7,22.77,96.26,992.79,63.59,4.36,40.73,1
2721.71,1420.65,361.09,2.33,32.07,45.79,981.66,58.39,3.59,52.71,0
2496.17,1697.3,660.52,4.47,16.88,53.32,985.1,44.14,14.64,57.85,1
889.09,584.98,196.05,8.35,18.62,57.3,994.74,32.77,8.11,12.63,0
1589.3,1040.79,293.42,1.73,36.61,49.17,984.54,32.89,1.41,84.55,0
2270.77,1730.21,434.97,1.73,37.34,64.4,988.48,33.59,4.51,94.94,0
2811.21,1578.95,426.5,2.63,28.32,67.46,982.72,52.69,8.24,47.54,0
2583.21,1323.2,406.65,5.74,23.49,71.12,1000.83,10.58,1.54,65.0,0
3176.44,2228.85,544.48,2.89,26.28,42.45,1021.07,38.13,10.54,58.75,1
1695.25,1023.17,451.27,5.28,36.74,53.15,1020.61,57.26,8.08,41.31,0
2607.85,1317.69,298.98,3.37,20.27,88.47,1025.24,36.69,10.79,17.42,0
1082.06,622.63,277.94,5.31,22.37,88.64,1017.28,2.93,5.46,56.81,0
2123.73,1258.94,516.76,3.14,34.64,59.8,992.22,18.64,6.59,31.97,0
3200.51,2192.52,670.45,9.81,38.38,67.67,1015.12,47.46,13.96,68.71,1
3018.88,1665.75,641.24,5.18,17.32,51.01,1017.69,65.53,3.55,58.35,0
3970.06,2476.98,911.23,7.56,35.09,89.33,1007.16,62.77,1.07,63.15,0
1689.25,1089.13,275.9,7.16,31.13,97.4,1020.35,57.94,14.74,64.16,0
2394.21,1526.96,434.83,5.16,20.77,57.48,983.56,66.61,0.61,89.71,0
1854.5,1469.1,482.28,2.77,33.9,86.92,1009.74,21.03,13.38,23.27,1
2209.93,1135.13,408.04,5.35,33.2,61.14,1003.99,2.84,12.48,82.51,0
3542.24,2781.69,933.88,6.97,18.55,40.16,1020.26,26.1,7.57,95.93,1
2989.47,2016.64,641.79,4.87,27.56,75.98,986.4,41.24,10.73,74.92,1
3623.81,2676.98,831.97,1.28,33.96,64.62,990.63,23.52,2.02,22.51,0
1451.24,913.0,296.33,0.67,19.79,85.51,1007.93,5.01,11.57,86.52,0
3594.76,2286.81,705.68,3.61,26.57,84.93,1027.36,36.49,11.86,81.26,1
991.24,757.11,253.88,1.93,18.02,96.76,984.16,15.58,1.24,87.65,0
3643.52,2801.06,1182.04,9.11,22.67,66.27,1017.17,51.47,7.71,53.77,1
1853.04,1059.21,379.42,2.17,20.45,68.95,990.27,8.07,14.25,83.82,0
1806.68,1011.33,384.97,4.25,27.63,64.02,985.27,67.15,14.29,23.86,0
2438.68,1582.39,552.84,7.26,18.53,57.82,999.74,61.61,14.78,61.9,1
3810.21,2934.18,1058.52,8.25,24.58,78.27,1009.15,61.42,10.02,59.66,1
952.9,568.6,195.93,5.04,21.88,89.68,1021.35,55.71,2.55,90.71,0
1927.14,1340.53,277.11,2.22,33.65,49.47,1011.73,45.08,6.49,87.66,0
3541.03,2522.79,1135.0,3.07,32.49,98.91,1004.58,5.63,11.04,74.44,1
2067.37,1516.63,316.07,4.48,17.37,81.03,994.28,47.04,4.62,25.74,0
1437.3,961.81,287.38,3.96,38.84,86.81,994.63,52.79,12.25,82.61,0
2159.34,1340.38,303.3,3.81,33.62,99.93,1018.53,10.9,12.99,65.28,0
2033.77,1606.89,360.32,1.75,30.4,70.24,985.7,43.87,11.57,83.49,0
3729.33,2548.62,1015.32,9.18,26.94,44.28,987.32,34.56,5.46,94.45,1
3238.19,2326.86,713.14,0.78,19.45,87.42,1015.99,34.13,11.25,50.51,1
2416.37,1458.27,583.72,4.68,39.05,92.25,1028.05,15.56,1.55,77.01,0
3962.79,2777.85,745.01,9.81,15.2,49.74,986.01,52.28,5.36,97.57,1
2288.89,1321.47,349.02,6.77,32.31,41.45,1010.47,64.91,11.6,29.23,0
986.36,565.71,148.67,3.88,27.69,48.15,991.96,55.57,12.02,86.23,0
1639.28,1171.13,414.62,1.89,37.56,59.44,981.29,27.09,5.12,22.77,0
2195.43,1441.12,581.85,9.66,24.52,95.46,1021.61,68.92,14.42,11.54,1
1302.09,917.95,287.38,0.63,27.97,40.15,1005.43,26.76,4.46,86.23,0
3832.21,2225.87,656.21,6.97,33.56,88.23,981.19,17.94,10.07,96.39,1
3253.92,2211.42,980.53,8.86,16.19,91.29,1024.77,67.83,13.24,12.9,1
1658.52,1050.14,240.68,0.74,16.36,88.66,1006.78,55.71,8.5,86.0,0
2690.57,1827.14,587.71,7.39,20.29,44.93,1016.85,53.76,6.48,72.95,0
3108.64,1825.59,551.55,9.99,18.66,80.75,1001.18,7.27,3.57,72.98,0
3812.09,2724.26,611.68,6.58,15.16,97.23,989.24,15.06,3.35,51.37,1
3621.23,2686.15,717.34,4.44,30.57,47.22,1003.28,3.26,2.8,47.54,0
2448.62,1415.24,293.11,8.81,34.9,41.9,994.38,54.81,6.92,43.57,0
3278.89,1935.15,811.29,5.76,38.93,92.42,994.84,20.92,8.44,44.37,1
2598.86,1814.91,638.78,7.62,26.02,78.7,1012.19,10.99,12.67,94.34,1
2568.65,1820.34,734.97,6.08,21.99,78.79,984.7,14.37,3.65,83.42,0
1167.17,830.13,274.27,0.86,36.6,97.87,999.85,45.6,11.45,38.23,0
1203.64,848.34,296.81,2.52,36.11,86.19,1007.33,31.45,10.56,76.65,0
2494.51,1541.21,578.28,1.25,30.62,63.85,1015.49,66.01,9.7,69.08,0
1660.36,1026.86,438.47,1.51,21.83,66.15,1011.64,26.88,5.42,86.14,0
867.32,499.96,111.46,0.65,37.71,48.68,1024.31,58.7,5.11,18.27,0
3113.09,1703.01,481.51,4.5,19.46,58.24,1029.62,39.16,11.5,73.01,0
903.96,639.8,241.37,2.2,16.09,66.72,1026.87,49.96,4.48,32.04,0
2704.89,1428.06,627.76,8.63,34.92,55.67,1018.21,13.47,5.28,31.74,0
2525.42,1973.21,878.47,7.63,29.09,94.95,1014.3,52.93,14.5,73.52,1
3900.21,2917.38,1048.87,5.95,21.16,40.71,981.77,7.82,14.98,90.54,1
2349.48,1779.15,441.94,5.15,31.77,75.22,1006.67,49.0,0.52,56.44,0
1003.52,774.72,178.03,2.93,34.17,86.3,1013.19,33.66,10.46,51.9,0
2565.4,1597.17,697.18,5.01,36.11,83.93,1000.65,17.54,8.26,83.36,0
3491.51,2632.63,812.12,6.59,22.05,78.62,999.24,34.67,7.17,12.29,1
3989.92,2184.15,543.21,7.93,15.64,64.62,1007.13,60.19,4.5,73.64,0
2177.1,1102.68,477.98,1.28,27.75,95.11,1025.33,12.52,7.85,15.05,0
1824.96,1342.2,303.51,7.23,36.4,59.74,993.05,13.53,7.12,32.0,0
3701.29,1933.7,739.43,7.56,20.2,85.01,999.95,38.31,6.32,70.04,1
1411.97,1124.72,400.76,5.81,25.53,95.6,1012.65,44.52,12.82,44.22,0
2769.37,1945.32,431.73,2.54,21.41,47.7,989.3,30.57,4.42,36.57,0
2098.29,1523.43,433.7,5.62,15.33,96.82,1021.75,20.11,9.16,55.39,0
931.46,534.42,126.92,5.28,37.46,86.56,1013.3,6.57,13.03,86.49,0
1911.32,1342.05,471.23,5.02,18.38,77.0,997.61,5.39,14.7,48.34,1
1648.73,845.74,270.03,4.88,34.17,62.4,1016.11,4.78,9.24,57.96,0
2995.49,2250.66,452.54,1.55,23.67,94.26,993.97,63.29,8.04,24.22,0
3836.13,2113.27,938.14,2.24,21.94,42.64,1018.72,10.93,12.69,50.02,1
1657.75,1175.69,337.89,1.42,38.53,65.91,983.53,22.07,3.23,11.49,0
3396.69,1927.09,509.81,2.8,31.43,85.4,1001.34,69.04,9.64,85.43,1
977.15,508.64,130.01,3.0,32.17,88.67,993.08,65.07,1.43,28.62,0
2521.99,1625.29,389.59,2.83,33.99,52.14,1020.84,4.91,10.07,92.79,0
1025.76,564.97,254.12,2.5,23.52,42.86,1017.64,39.49,12.04,42.19,0
3788.91,2723.59,745.66,7.49,29.09,88.17,1022.09,45.08,1.41,85.23,0
3252.32,1857.95,559.95,8.28,21.76,65.31,1012.58,5.68,12.8,45.07,1
2905.44,1751.23,731.73,3.61,35.86,48.61,1019.77,51.51,2.29,23.75,0
3436.47,2303.23,830.25,3.4,29.98,45.13,1001.94,69.18,3.05,55.34,0
2872.06,1681.57,491.31,8.52,21.09,78.44,1013.9,31.2,12.63,33.45,1
3900.62,2392.63,1015.87,6.43,37.49,74.97,981.56,32.56,2.31,39.07,0
3084.67,2297.11,889.97,3.29,29.52,91.24,1024.04,46.84,10.27,38.45,1
3758.91,2081.54,534.9,7.28,27.38,41.89,1014.24,52.08,4.77,41.13,0
2454.82,1287.95,464.87,3.77,15.86,92.11,1023.3,55.7,4.1,54.83,0
1174.61,703.01,302.72,6.07,37.75,93.23,1018.54,7.28,9.93,21.49,0
2490.17,1562.12,506.31,9.93,38.81,66.78,994.32,56.45,2.05,33.19,0
1205.99,799.33,306.47,3.37,29.06,44.6,993.64,60.76,8.83,66.91,0
2695.98,1649.2,730.23,9.34,26.06,96.8,1019.98,5.08,13.91,78.01,1
2343.98,1727.45,643.65,3.55,23.99,44.32,989.24,4.66,12.85,31.94,0
2792.24,1429.06,322.41,5.63,21.7,75.44,985.53,39.46,12.84,33.58,0
832.15,523.86,136.8,4.87,29.36,69.59,980.75,35.78,4.89,53.02,0
1423.49,874.99,305.17,7.94,18.2,90.11,994.92,68.65,10.67,98.3,0
2372.26,1647.0,442.86,1.08,37.98,70.16,984.96,22.02,11.81,59.52,0
3841.61,3034.42,1333.28,6.46,19.4,68.15,1020.08,42.13,13.57,83.21,1
2027.55,1324.22,399.04,7.73,33.64,92.84,1004.23,36.45,4.33,92.68,0
2157.99,1717.9,539.95,4.99,22.67,97.84,992.63,38.43,11.53,67.32,1
3087.03,1823.43,684.52,1.5,20.65,72.96,1010.1,46.86,3.87,56.72,0
2732.14,1391.37,460.63,2.83,28.95,67.28,983.52,38.56,0.9,78.81,0
1756.56,965.58,285.36,6.96,34.13,89.87,1016.31,2.47,7.49,38.7,0
2114.61,1307.97,286.65,9.01,33.17,89.87,1005.07,59.37,11.61,97.53,0
1496.64,890.35,310.83,4.51,20.84,59.16,980.32,15.68,3.61,52.78,0
3891.27,2058.93,858.36,5.82,23.26,74.57,995.96,17.72,1.2,93.55,0
1218.03,767.11,284.94,2.67,36.72,49.25,1017.51,46.06,5.92,78.38,0
1989.88,1196.78,353.5,4.42,33.08,78.13,989.41,34.49,3.44,29.04,0
882.68,473.81,109.89,3.7,32.82,90.04,1028.09,41.06,6.04,29.86,0
1509.69,888.96,359.22,6.73,21.72,51.25,1024.83,35.83,13.85,41.48,0
3297.51,2525.66,1099.77,9.85,34.8,59.38,1018.91,30.41,11.29,43.48,1
1443.76,852.71,253.31,8.23,23.96,66.94,983.93,34.86,5.91,11.35,0
1056.2,754.33,288.27,2.33,25.03,90.7,997.69,11.59,5.21,87.02,0
2318.25,1584.79,479.7,5.99,22.19,83.88,994.91,67.91,13.86,31.64,1
831.9,522.56,170.13,1.13,18.03,59.01,986.88,41.08,13.39,84.23,0
1071.25,612.44,250.56,2.85,25.51,54.58,1029.98,21.5,9.26,53.46,0
3384.4,2066.87,456.48,2.14,15.42,81.74,987.36,50.47,5.69,63.28,0
3268.71,2214.99,736.67,3.69,26.4,68.79,995.77,61.85,11.99,58.28,1
3728.44,2256.55,572.39,6.95,33.13,75.61,1024.01,22.16,10.12,95.02,1
3534.45,1995.09,568.5,5.24,39.02,78.92,987.22,24.07,8.69,47.62,0
2986.16,1597.41,576.84,9.36,16.97,73.52,1003.48,31.82,11.21,44.99,0
967.47,739.08,152.85,2.52,22.03,76.78,1028.78,16.78,2.45,65.34,0
3305.12,2089.14,727.98,3.96,27.35,93.25,992.36,57.07,13.99,44.37,1
3505.63,2410.34,652.87,3.63,19.26,92.09,1015.15,41.72,14.61,64.67,1
3357.06,2172.43,798.09,2.74,17.92,48.94,984.0,5.88,5.64,61.51,0
2427.13,1848.92,435.23,9.94,26.31,75.19,1010.04,69.78,14.23,79.75,1
1545.29,1026.19,394.01,4.18,29.52,66.36,996.95,41.1,12.04,99.1,0
3505.06,2258.08,816.09,9.43,35.51,57.13,1014.98,62.52,14.14,97.96,1
3126.92,2430.81,1076.39,4.21,39.95,77.87,1001.64,36.11,13.8,21.14,1
3938.44,2819.55,1206.23,2.44,34.36,70.65,994.95,41.61,3.41,50.69,1
1298.22,692.55,187.56,1.63,20.53,86.49,1007.3,32.9,4.27,48.01,0
1522.13,842.21,174.19,8.63,33.7,45.61,986.98,30.75,4.28,27.16,0
1477.75,1087.83,395.8,0.8,28.43,58.16,1020.72,16.84,1.87,76.94,0
3336.13,2504.62,878.42,9.66,26.27,41.55,1017.54,67.42,6.27,97.17,0
1398.1,927.72,191.91,4.47,38.39,84.76,1007.25,14.36,5.76,23.74,0
1013.31,675.21,155.75,2.85,32.55,94.75,998.35,37.8,5.49,34.5,0
3995.39,2755.14,953.76,6.37,32.04,75.24,1025.76,7.92,5.56,86.95,1
879.42,555.56,237.75,1.76,15.29,77.02,1011.72,69.55,1.4,37.47,0
3472.78,2445.05,1043.12,1.19,36.63,42.79,994.24,39.79,3.2,49.71,0
1969.17,1048.67,249.45,8.36,34.83,70.23,1020.34,57.39,4.79,76.63,0
3493.17,2753.96,815.57,4.53,22.47,71.61,1011.75,40.28,13.39,21.34,1
2574.79,1866.84,393.53,5.42,22.3,42.34,986.35,56.74,13.93,57.44,1
3685.22,2540.41,806.12,2.18,16.34,86.94,985.71,38.34,4.64,19.87,1
3763.82,2239.08,869.37,1.08,16.27,56.7,1026.91,32.26,10.57,37.48,1
829.11,454.59,180.7,3.99,31.71,83.41,994.4,33.0,12.83,31.32,0
1041.32,648.54,210.61,5.31,19.66,64.18,1013.17,2.16,7.84,75.72,0
1601.15,1118.36,250.48,7.77,38.09,99.74,981.82,27.2,11.46,23.56,0
2941.81,2030.18,599.6,5.26,36.06,52.73,1007.83,66.73,14.65,69.57,1
3642.47,2239.36,969.7,7.93,23.72,43.49,991.56,47.94,2.85,61.8,0
2271.81,1553.89,399.98,1.6,24.5,98.79,986.98,64.51,1.52,70.82,0
2742.31,2040.62,571.25,1.11,23.18,54.63,1018.68,15.62,9.78,88.89,1
1403.2,712.66,275.59,2.01,17.31,78.12,1020.48,35.4,7.87,58.07,0
3375.89,2144.32,822.12,7.83,15.79,62.47,1015.76,4.34,4.8,74.85,0
3895.45,2834.2,1213.18,7.71,26.3,78.38,980.56,48.04,13.79,82.41,1
1659.52,1101.66,327.23,1.84,38.58,75.76,994.25,55.31,12.76,72.61,0
2383.44,1657.55,544.75,0.79,37.93,82.44,998.05,52.85,4.33,38.72,0
1075.57,704.5,223.22,7.01,35.25,41.11,1014.54,7.9,11.73,96.53,0
2589.24,2065.08,891.99,8.63,30.71,90.17,1017.78,18.83,12.51,15.47,1
2408.91,1243.93,488.03,7.66,36.41,68.72,1011.39,46.6,5.22,43.51,0
1262.2,817.04,333.24,2.43,27.88,71.13,1019.45,53.61,1.94,83.92,0
2214.61,1168.04,272.47,6.05,19.5,64.66,1001.36,20.65,12.83,41.49,0
1869.13,1024.17,407.58,7.69,32.1,99.36,1007.09,29.62,1.9,59.13,0
2469.86,1518.74,468.14,2.93,38.02,88.09,983.21,25.89,7.44,22.1,0
2674.09,1461.83,300.89,5.51,15.49,58.68,1001.36,2.31,3.32,87.12,0
827.19,652.74,140.35,3.49,21.29,86.98,1001.63,41.2,13.95,93.8,0
3235.22,2536.53,937.19,2.64,21.64,66.22,1010.58,47.5,2.05,98.56,1
3081.65,1851.55,542.51,9.71,17.48,92.2,998.89,20.8,2.2,16.94,0
1972.12,1364.56,569.06,9.17,20.64,41.85,991.92,48.77,10.68,27.92,0
969.39,639.92,245.45,4.73,24.6,61.32,991.88,18.51,3.48,54.55,0
3215.78,2394.72,491.92,1.8,38.5,65.79,986.69,50.66,2.42,34.54,0
3856.56,2654.21,986.63,7.42,36.51,84.65,1015.05,33.09,2.94,67.84,1
1568.49,784.36,194.59,2.93,38.65,50.94,1011.13,61.29,9.14,86.09,0
1835.28,1337.83,408.9,2.1,18.01,57.18,1008.96,39.04,3.73,21.44,0
1388.2,1005.13,358.01,4.12,15.7,83.43,1006.55,14.56,5.97,10.29,0
2646.2,1727.75,722.51,5.53,17.75,44.61,998.38,57.9,12.82,99.44,1
1295.49,998.66,313.6,1.43,37.86,52.07,1018.44,54.88,3.05,50.54,0
1939.82,1498.58,602.61,5.93,18.94,85.2,1026.1,7.73,12.48,16.16,0
3030.44,1991.53,788.13,0.65,29.32,92.53,1002.0,5.27,11.74,62.96,1
2592.37,1769.02,537.14,8.97,20.69,83.73,1000.45,11.27,12.55,77.79,1
2036.68,1627.22,529.24,9.25,15.52,71.63,988.14,59.48,5.53,82.11,0
2144.8,1264.67,474.41,7.46,17.12,45.94,1013.54,23.79,7.35,61.24,0
2598.75,1552.46,322.58,4.93,32.74,89.63,1007.9,36.32,10.75,71.16,0
818.77,454.28,192.02,2.92,19.56,47.44,1029.4,43.0,1.04,52.86,0
1051.23,808.14,317.16,7.57,20.73,63.1,1009.22,52.56,10.12,65.78,0
3620.03,2618.53,686.98,9.35,24.43,43.03,994.43,58.44,2.24,95.64,0
1049.21,557.86,248.41,2.01,31.43,82.58,1008.15,37.08,4.68,98.88,0
3061.77,2432.67,595.63,4.93,26.73,70.21,1029.23,30.27,12.24,66.48,1
3744.12,2693.1,1154.05,3.49,38.62,94.46,1016.17,15.32,9.71,62.55,1
1666.19,1258.23,353.71,3.89,25.85,48.32,986.43,43.31,9.52,41.1,0
1985.57,1021.47,399.18,4.35,19.98,89.15,997.16,39.39,3.79,39.18,0
2620.55,1707.26,536.24,9.54,28.4,70.64,994.93,21.8,10.18,93.2,0
3621.47,2569.72,987.07,2.96,26.27,61.97,1022.84,32.34,2.41,69.86,1
3814.1,2528.3,604.13,5.18,34.68,78.61,1010.56,52.3,14.49,51.27,1
3166.6,2216.6,592.67,9.54,38.38,87.43,1020.51,44.64,4.16,69.94,0
1077.18,802.89,180.62,5.02,35.91,66.42,988.81,34.76,12.49,20.88,0
2941.29,1800.96,749.71,8.7,24.73,53.97,1025.4,20.52,13.84,94.91,1
2112.97,1594.45,437.0,1.06,20.4,94.95,982.92,47.42,2.99,57.01,0
2306.24,1265.84,472.94,9.55,37.86,58.78,998.74,44.68,0.64,40.07,0
957.27,556.43,225.39,2.28,24.65,99.89,980.71,33.16,13.18,11.2,0
1411.4,724.05,307.98,9.81,34.26,86.04,989.21,18.22,11.58,70.94,0
3329.64,2028.85,459.68,2.17,39.74,81.27,1028.11,13.89,2.74,97.26,0
2252.67,1383.08,585.39,4.72,29.44,40.74,983.92,25.08,12.54,60.27,0
1765.32,1309.13,326.38,3.43,27.0,66.91,987.27,63.79,12.25,39.94,0
2028.86,1411.96,542.51,4.62,32.5,70.15,1026.24,53.26,7.19,47.65,0
3534.08,2230.06,852.36,2.88,19.85,62.58,1015.51,62.59,14.23,61.18,1
3196.8,2223.8,449.49,9.67,27.21,49.0,1000.35,59.3,8.94,71.99,0
1671.41,862.17,219.99,3.4,22.81,62.05,983.44,33.2,6.92,26.5,0
1176.01,651.6,210.45,6.71,19.11,44.5,1019.25,38.07,0.69,94.16,0
1606.39,1105.33,337.14,1.81,30.25,57.46,1004.64,13.53,14.32,47.29,0
3746.42,2594.06,1114.52,8.33,29.39,45.02,996.15,51.02,2.36,66.2,0
2661.08,1948.55,564.95,5.65,34.03,85.15,998.04,30.69,4.79,92.03,0
2507.14,1556.68,675.98,9.8,36.82,80.27,1005.26,12.97,11.08,62.05,0
2708.46,1941.33,611.24,4.52,20.51,96.4,1007.56,8.48,0.58,71.52,0
1971.29,1390.14,613.18,2.36,34.49,62.8,1020.9,49.34,8.37,66.99,0
3382.74,2669.04,1025.82,3.79,24.18,87.17,1018.59,34.79,2.8,32.32,1
2474.52,1396.96,569.03,7.5,30.72,75.26,1018.35,2.61,0.83,96.67,0
1173.59,781.03,176.68,6.76,36.26,78.77,1016.46,58.07,9.8,52.52,0
1213.01,825.49,286.06,7.89,21.4,72.85,1017.89,44.12,9.24,18.86,0
2517.95,2013.34,474.49,1.2,30.02,86.75,1013.88,4.61,11.15,99.82,1
3797.02,2127.68,583.85,6.01,27.01,42.52,1023.4,22.72,9.46,68.5,0
1786.73,1173.82,417.75,9.36,34.76,44.83,1007.87,51.12,6.91,64.76,0
3582.53,2163.33,825.43,1.53,32.43,45.76,1006.04,6.01,7.44,92.49,1
3245.11,2134.53,447.81,1.4,34.24,57.32,1015.06,52.07,3.69,58.77,0
1593.0,907.43,301.94,7.31,22.2,75.47,988.3,36.33,1.71,42.44,0
916.29,471.23,160.85,3.49,32.61,78.74,1018.85,55.23,12.98,25.73,0
1125.91,756.35,166.18,6.76,30.15,82.76,1026.81,60.16,10.52,82.95,0
3131.18,1881.08,611.67,5.68,26.42,56.85,994.81,54.21,2.28,39.79,0
1438.94,798.01,302.02,9.87,24.46,79.01,1010.55,7.31,4.33,56.48,0
1988.07,1187.24,253.25,8.95,23.29,47.06,981.63,33.31,13.02,55.8,0
2405.44,1238.28,483.01,6.94,15.24,40.6,1018.29,23.67,14.42,76.64,0
3121.5,2450.79,843.33,2.99,19.24,81.68,1007.98,36.58,11.97,71.58,1
1162.34,783.82,320.04,2.99,16.47,82.94,1013.68,67.67,8.76,48.12,0
2100.37,1563.58,397.96,8.88,36.21,77.33,987.15,10.46,13.1,48.34,0
2352.23,1474.7,602.15,6.06,36.5,55.53,1020.47,60.86,9.59,34.33,0
2530.65,1951.11,436.35,8.0,36.15,95.65,992.8,69.38,10.64,40.68,0
3418.75,2205.08,663.64,4.77,35.45,92.54,1014.24,69.32,12.49,74.03,1
1349.37,907.02,226.64,1.48,20.53,70.93,1009.66,56.17,5.63,60.61,0
3385.06,2191.96,918.44,3.66,27.29,99.35,1012.69,33.66,11.88,14.59,1
3017.21,2172.34,817.3,2.03,37.7,57.92,982.51,14.1,3.5,55.74,0
2578.79,1727.78,356.51,7.93,33.99,69.47,1017.09,43.36,3.32,95.95,0
3038.49,1766.82,357.57,7.15,15.05,95.68,1019.76,43.51,12.26,19.84,0
2118.46,1151.72,314.2,1.34,26.49,67.73,1003.74,23.52,8.68,19.44,0
1242.87,847.44,199.84,6.4,15.27,68.26,1000.44,43.94,6.5,70.1,0
2930.45,1895.28,677.71,8.8,22.02,44.76,997.13,9.93,8.09,96.2,0
2478.95,1310.85,479.71,7.12,25.89,52.68,1026.39,45.11,14.68,12.4,0
2846.0,1760.78,766.8,5.36,37.32,49.47,1017.75,62.98,13.47,41.01,1
1881.6,1231.38,539.36,3.46,31.36,73.92,1014.93,34.1,7.86,16.03,0
3701.97,2769.33,1010.04,8.93,24.06,59.11,1026.28,53.99,8.43,33.92,1
2679.58,1400.97,282.18,4.52,27.27,44.62,997.44,45.22,9.41,59.91,0
1073.29,648.85,188.01,8.63,35.43,70.6,1011.51,2.21,11.97,49.79,0
2239.37,1672.36,549.01,7.94,22.49,80.15,1014.3,10.3,13.17,42.7,1
3220.34,2236.61,726.44,8.25,30.38,84.19,1029.81,54.69,2.62,28.96,0
3341.23,1961.26,688.08,9.9,21.56,90.25,1001.36,4.75,9.61,65.75,1
2382.71,1795.61,790.32,7.61,27.0,68.92,1000.01,67.02,3.79,61.82,0
3663.19,2373.7,1000.04,0.82,15.62,63.44,984.22,62.8,9.52,69.68,1
1656.54,1075.93,244.48,2.45,36.31,81.05,984.92,26.64,2.98,81.39,0
2113.92,1676.28,446.72,0.83,16.21,40.8,1005.59,23.11,12.22,75.65,0
3675.51,2882.1,1176.69,2.3,20.61,78.01,988.56,43.68,10.08,96.15,1
3668.02,2228.54,904.96,1.08,23.34,64.34,983.65,43.6,13.06,25.25,1
2994.28,1623.42,436.44,5.27,30.63,67.17,1028.24,8.05,14.19,95.63,1
3548.74,2121.08,811.63,0.77,33.0,57.78,1027.57,16.65,14.04,25.49,1
1084.07,551.95,203.12,4.99,17.01,47.64,996.26,45.28,2.6,85.86,0
3567.98,1806.22,575.07,9.04,16.09,64.09,1019.49,56.45,5.96,80.96,0
1825.98,1129.66,282.83,7.61,34.97,58.49,1023.63,15.06,7.5,69.95,0
1370.66,1072.28,452.67,9.47,32.8,97.61,1003.24,49.73,11.94,73.56,0
1565.98,1192.35,440.53,2.65,35.79,96.61,991.18,61.19,0.71,72.24,0
2137.5,1396.71,338.35,5.55,31.91,78.64,986.49,10.01,13.92,57.69,0
1603.81,1073.86,403.99,3.53,33.78,94.22,987.04,31.86,6.4,12.94,0
